word,lemma
pillanatban,pillanat
24,24
ezután,ezután
ifjúsági,ifjúsági
határon,határ
számukra,számára
betegség,betegség
intézményi,intézményi
csökken,csökken
anyanyelvű,anyanyelvű
szín,szín
levél,levél
ugyanúgy,ugyanúgy
kellemes,kellemes
17,17
bekezdésében,bekezdés
csinálni,csinál
megelőző,megelőző
örök,örök
heti,heti
kifejezetten,kifejezett
kérdésre,kérdés
jogot,jog
beszélt,beszél
hozza,hoz
nyomán,nyomán
szerzői,szerzői
keres,keres
szabott,szab
tökéletes,tökéletes
Tisztelt,tiszt
építési,építési
személyesen,személyes
szokásos,szokásos
mértéke,mérték
véletlenül,véletlenül
végéig,vég
levelet,levél
eredmények,eredmény
rájuk,rá
sohasem,sohasem
jogokat,jog
törvényben,törvény
jelzi,jelez
Saját,saja
szocialista,szocialista
célszerű,célszerű
témák,téma
Sőt,sőt
nappal,nap
állandóan,állandó
Mindig,mindig
oldalra,oldal
zsidó,zsidó
Gazdasági,Gazdasági
biztosítása,biztosítás
B,""""
időn,idő
tartotta,tart
hatalom,hatalom
hiányában,hiány
dolgozók,dolgozó
támogatása,támogatás
szervek,szerv
szem,szem
akart,akar
tevékenységét,tevékenység
feladatot,feladat
irodalom,irodalom
kutatási,kutatási
Központ,Központ
kéne,kén
vasárnap,vasárnap
kor,kor
gondoltam,gondol
tartanak,tart
személyre,személy
lehető,lehető
komolyan,komolyan
napra,nap
ok,ok
véleményét,vélemény
fizetni,fizet
döntött,dönt
vizsga,vizsga
eszköz,esz
folytatott,folytat
legújabb,nagy
döntő,döntő
bekezdésben,bekezdés
üres,üres
ír,ír
kivételével,kivétel
kerületi,kerületi
többé,többé
bármikor,bármikor
gyenge,gyenge
köztük,közt
állatok,állat
kívüli,kívüli
értékek,érték
ismeri,ismer
alacsonyabb,alacsony
amivel,ami
igazgatója,igazgató
nemzet,nemzet
mondják,mond
osztály,osztály
anyagot,anyag
színes,színes
automatikusan,automatikus
összeget,összeg
Medgyessy,Medgyessy
jelentése,jelentés
módosító,módosító
vélemények,vélemény
költségek,költség
Volt,van
figyelmét,figyelem
SZDSZ,SZDSZ
ritkán,ritkán
kiemelkedő,kiemelkedő
módszerek,módszer
ár,ár
források,forrás
tényleges,tényleges
cikkek,cikk
voltunk,van
rosszul,rosszul
hit,hit
rendezett,rendezett
tudod,tudod
nyugodtan,nyugodt
ügy,ügy
véleménye,vélemény
tekinthető,tekinthető
fontosabb,fontos
kezdte,kezd
Arra,az
vesznek,vesz
sötét,sötét
felel,felel
lépett,lép
mértékű,mértékű
máris,máris
közeli,közeli
TV,TV
képviselők,képviselő
kutya,kutya
M,m
körülbelül,körülbelül
gyönyörű,gyönyörű
oldalak,oldal
önmagában,önmaga
előtte,előtte
akkori,akkori
lényegesen,lényeges
ugye,ugye
melyben,mely
alakul,alakul
amelyen,amely
előadás,előadás
test,tesz
magunkat,maga
események,esemény
kaptak,kap
tudomány,tudomány
szoftver,szoftver
történet,történet
ennyi,ennyi
nyert,nyer
adatait,adat
hozta,hoz
lélek,lélek
kérem,kér
Miután,miután
bal,bal
vállalat,vállalat
éjszaka,éjszaka
Nos,nos
szerv,szerv
kerülő,kerülő
címen,cím
tartoznak,tartozik
segít,segít
mennyi,mennyi
készíteni,készít
könyvet,könyv
tárca,tárca
megyében,megye
internet,internet
Kérjük,kér
amellyel,amely
hátrányos,hátrányos
helyzetet,helyzet
ellenőrzés,ellenőrzés
erő,erő
kattintson,kattint
bennem,én
éreztem,érez
helyét,hely
túli,túli
eljárást,eljárás
alapja,alap
végzi,végez
mű,mű
szexuális,szexuális
évet,év
hoz,hoz
Ezeket,ez
folyamatban,folyamat
jogszabályok,jogszabály
határidő,határidő
mély,mély
író,író
napot,nap
akarok,akar
művészeti,művészeti
hatósági,hatósági
hivatal,hivatal
felhasználókat,felhasználó
kiállítás,kiállítás
Annak,az
értékű,értékű
kapta,kap
ezeknek,ez
életre,élet
világos,világos
hatóság,hatóság
anélkül,anélkül
mentén,mentén
határozott,határoz
szolgál,szolgál
Európában,Európa
fontosnak,fontos
legjobban,jól
óráig,óra
megbízható,megbízható
BBCode,bbcode
területeken,terület
igényel,igényel
tartalma,tartalem
III.,III.
talált,talál
Privát,Priva
boldog,boldog
régen,régen
kaptam,kap
egyesület,egyesület
Köztársaság,Köztársaság
joggal,jog
római,római
tájékoztatást,tájékoztatás
dolgozott,dolgozik
hozzászólások,hozzászólás
híres,híres
jót,jó
valahol,valahol
állapotban,állapot
Állami,Állami
indokolt,indokol
elől,elől
jelentkező,jelentkező
tanárok,tanár
szóval,szóval
méretű,méretű
onnan,onnan
kör,kör
projekt,proj
magára,maga
pályázó,pályázó
testi,testi
kutatás,kutatás
phpBB,phpBB
használják,használ
hozni,hoz
klasszikus,klasszikus
lényege,lényeg
hamar,hamar
módja,mód
emberiség,emberiség
hálózat,hálózat
összhangban,összhang
találni,talál
ebbe,ez
linkre,link
negyedik,negyedik
lehetőségeket,lehetőség
fordult,fordul
szolgálja,szolgál
pontot,pont
beruházás,beruházás
körüli,körüli
C,""""
Azok,az
olasz,olasz
digitális,digitális
gép,gép
eredményeként,eredmény
kattints,kattints
országokban,ország
képviselője,képviselő
szak,szak
friss,friss
megtalálható,megtalálható
kellő,kellő
innen,innen
néven,név
Fórumhoz,Fórum
betegek,beteg
változik,változik
zenei,zenei
abba,az
Adminisztrátorral,Adminisztrátor
Társaság,Társaság
Bank,Bank
egyidejűleg,egyidejű
méter,méter
értékes,értékes
egység,egység
támogatások,támogatás
kérni,kér
vallási,vallási
Tibor,Tibor
közönség,közönség
Tegnap,tegnap
többiek,többi
nyílik,nyílik
átfogó,átfogó
érkező,érkező
Éppen,éppen
alapuló,alapuló
megfelel,meg+felel
másfél,másfél
elért,el+ér
szél,szél
11.,11.
akarnak,akar
állítja,állít
egyfajta,egyfajta
vállalatok,vállalat
zene,zene
segítő,segítő
mond,mond
kötelezettség,kötelezettség
Tóth,Tóth
kiderül,ki+derül
csodálatos,csodálatos
Kossuth,Kossuth
veszik,vesz
változó,változó
megvalósítása,megvalósítás
munkája,munka
fajta,fajta
akartam,akar
hozzánk,ők
gondolja,gondol
helyszínen,helyszín
demokratikus,demokratikus
kért,kér
km,km
várják,vár
honlapot,honlap
szabadság,szabadság
mindenkit,mindenki
kérdéseket,kérdés
Viktor,Viktor
kettős,kettős
században,század
számítógép,számítógép
Tovább,tovább
minőségű,minőségű
célok,cél
megjelenik,megjelenik
ajánljuk,ajánl
engedélyével,engedély
Önnek,ön
mód,mód
eredményt,eredmény
energia,energia
fejlesztés,fejlesztés
felül,felül
honlap,honlap
véget,vég
Duna,Duna
nappali,nappali
számot,szám
mindegy,mindegy
összefüggésben,összefüggés
elkészült,el+készül
egyértelmű,egyértelmű
szavakat,szó
fa,fa
keleti,keleti
Viszont,viszont
fordul,fordul
igazgató,igazgató
mindez,mindez
Ők,ők
minisztérium,minisztérium
anyanyelvi,anyanyelvi
fokozatosan,fokozatos
lásd,lásd
Első,Első
tűnt,tűnt
fény,fény
kiadott,kiadott
folyamatok,folyamat
változott,változik
tartalmi,tartalmi
esemény,esemény
hiányzik,hiányzik
úgyhogy,úgyhogy
vettek,vesz
Azonban,azonban
Remélem,remél
Három,három
tették,tesz
vidéki,vidéki
Németh,Németh
magával,maga
régió,régió
szigorú,szigorú
rend,rend
állapot,állap
tartós,tartós
egyenlő,egyenlő
szavazást,szavazás
földi,földi
kedvenc,kedvenc
húsz,húsz
néz,néz
utal,utal
gyakorlatban,gyakorlat
kialakított,kialakít
töltött,tölt
eléggé,eléggé
adatai,adat
No,no
finom,finom
millió,millió
Csaba,Csaba
órát,óra
déli,déli
feletti,feletti
hatályba,hatály
álláspontját,álláspont
közelében,közel
árak,ár
családok,család
ülésén,ülés
szemmel,szem
gond,gond
kijelölt,kijelöl
döntést,döntés
éri,ér
ellátás,ellátás
foglaltak,foglalt
fejét,feje
Oktatási,Oktatási
török,török
legkisebb,nagy
19,19
távon,táv
1103,1103
százalékát,százalék
szakma,szakma
napos,napos
tevékenysége,tevékenység
Ráadásul,ráadás
szomszédos,szomszédos
tartalmaznak,tartalmaz
átmeneti,átmeneti
lehessen,lesz
valós,valós
tudták,tud
emelkedett,emelkedik
ELNÖK,ELNÖK
miszerint,miszerint
értékelő,értékelő
beleértve,beleértve
Ilyenkor,ilyenkor
tettek,tesz
valahogy,valahogy
komplex,komplex
vállalkozó,vállalkozó
oldalról,oldal
adhat,ad
távú,távú
biztosítási,biztosítási
értelme,értelem
keletkezett,keletkezett
véletlen,véletlen
világháború,világháború
módosítása,módosítás
felsőfokú,felsőfokú
jelölt,jelölt
vettem,vesz
feltételeit,feltétel
lát,lát
1079,1079
tekintetben,tekintet
görög,görög
Zsolt,Zsolt
V.,v.
rendezvény,rendezvény
1998.,1998.
jelentett,jelent
környezetben,környezet
szerepelnek,szerepel
Főv.Kgy.h,Főv.
szerepét,szerep
várjuk,vár
levegő,levegő
története,történet
költő,költő
12.,12.
vizsgálata,vizsgálat
hónapban,hónap
Mindez,mindez
számának,szám
hazánkban,haz
hangsúlyozta,hangsúlyoz
növekvő,növekvő
írtam,írt
forradalom,forradalom
állat,állat
bíró,bíró
pártok,párt
Horváth,Horváth
200,200
lényeg,lényeg
választások,választás
alaposan,alapos
jelentősége,jelentőség
Ezenkívül,ezenkívül
magyarság,magyarság
részvétel,részvétel
Jól,jól
elsődleges,elsődleges
helyzete,helyzet
hátsó,hátsó
hatással,hatás
semmiféle,semmiféle
tanács,tanács
ég,ég
kötet,kötet
egyszemélyes,egyszemélyes
Amit,ami
pusztán,puszta
mennyiségű,mennyiségű
változtatni,változtat
isteni,isteni
Föld,föld
község,község
Ahhoz,az
ellentétben,ellentét
vállal,vállal
válaszolt,válaszol
napokban,nap
játékos,játékos
feltételeket,feltétel
földön,föld
kapni,kap
jelennek,jelenik
közelebb,közel
akarta,akar
kérte,kér
villamos,villamos
főiskolai,főiskolai
megállapított,meg+állapít
ingatlan,ingatlan
végző,végző
nyáron,nyár
épül,épül
látjuk,lát
helyén,hely
ön,ön
stratégiai,stratégiai
Géza,Géza
Kiss,Kiss
érdekel,érdekel
amúgy,amúgy
érzés,érzés
kiválasztott,ki+választ
eredményeket,eredmény
abszolút,abszolút
minimális,minimális
alapon,alap
Ifjúsági,Ifjúsági
felől,felől
felsorolt,felsorolt
piros,piros
piacon,piac
Kedves,kedves
kérdezte,kérdez
Különösen,különösen
szakember,szakember
tárgyak,tárgy
Gyere,gyere
nevelés,nevelés
maximum,maximum
szakértői,szakértői
tesznek,tesz
fizetési,fizetési
tanfolyamot,tanfolyam
okozta,okoz
forma,forma
fórumban,fórum
karakter,karakter
érinti,érint
szerelem,szerelem
tárgyi,tárgyi
mára,mára
furcsa,furcsa
adat,adat
egymásra,egymás
kommunikáció,kommunikáció
központ,központ
közszolgálati,közszolgálati
ősi,ősi
1997.,1997.
sorban,sor
ugyanolyan,ugyanolyan
múlik,múlik
forrás,forrás
normális,normális
lépj,lép
fogadta,fogad
gondot,gond
lettek,lesz
alkotmányos,alkotmányos
anyagokat,anyag
végleges,végleges
vették,vesz
áron,ár
tisztában,tiszta
2002-ben,2002
meghatározása,meghatározás
játszik,játszik
hatályos,hatályos
tavalyi,tavalyi
Mindenki,mindenki
elengedhetetlen,elengedhetetlen
interneten,internet
települések,település
növekedés,növekedés
magunk,maga
küldeni,küld
sosem,sosem
szoros,szoros
lehetetlen,lehetetlen
párhuzamosan,párhuzamos
lényegében,lényeg
Utoljára,utoljára
konferencia,konferencia
népek,nép
valóság,valóság
b,b
emiatt,emiatt
titkos,titkos
ugyanaz,ugyanaz
amelyre,amely
adtak,ad
adják,ad
elektromos,elektromos
települési,települési
jönnek,jön
eladó,eladó
ábra,áb
tanulni,tanul
származik,származik
kíváncsi,kíváncsi
2001-ben,2001
sajtó,sajtó
tárgy,tárgy
örömmel,öröm
jogát,jog
Copyright,Copyright
részletesen,részletes
elemek,elem
korai,korai
megjelölt,meg+jelöl
politikus,politikus
fejezet,fejezet
tapasztalatok,tapasztalat
távol,távol
formája,forma
mindenütt,mindenütt
üzeneteket,üzenet
rendes,rendes
különben,különben
Közben,közben
osztrák,osztrák
13.,13.
havonta,havont
jöttek,jöt
létező,létező
vállalt,vállal
tartjuk,tart
intézkedések,intézkedés
Sokan,sokan
fórumon,fórum
olykor,olykor
szabályokat,szabály
szovjet,szovjet
részén,rész
módosított,módosít
célú,célú
korrekt,korrekt
lépéseket,lépés
kék,kék
választás,választás
számon,szám
feltételei,feltétel
itthon,itthon
utcán,utca
létrehozott,létrehozik
térség,térség
külföldön,külföld
szeretettel,szeretet
törvények,törvény
irányba,irány
átlagosan,átlagos
hallottam,hall
gondolat,gondolat
fős,fős
akarsz,akarsz
III,1II
hogyha,hogyha
dolgoznak,dolgozik
szolgálat,szolgálat
csatlakozási,csatlakozási
szeretem,szeret
Később,később
biológiai,biológiai
szét,szét
önállóan,önálló
Kis,kis
böngészi,böngész
szavak,szó
minősül,minősül
Balaton,Balaton
résztvevő,résztvevő
biztonságos,biztonságos
ellenőrizd,ellenőr
Kérem,kér
fogunk,fog
megváltozott,meg+változik
nyilvánosságra,nyilvánosság
következett,következik
tartalmának,tartalom
tulajdonosa,tulajdonos
Fórumba,oórum
fejlett,fejlett
pedagógusok,pedagógus
szövetség,szövetség
felek,fél
alkotó,alkotó
R.,h.
működött,működik
válnak,válik
címre,cím
oldalt,oldal
tele,tele
ellátott,ellát
tevékenységek,tevékenység
erőt,erő
használatát,használat
könnyedén,könnyedén
szűk,szűk
Széchenyi,Széchenyi
szótár,szótár
szánt,szánt
kérdésekre,kérdés
Egyház,Egyház
forgalmi,forgalmi
ezúttal,ezúttal
amilyen,amilyen
számtalan,számtalan
induló,induló
jelentkezik,jelentkezik
általuk,által
2000-ben,2000
jelentkezők,jelentkező
egyúttal,egyúttal
Katalin,Katalin
Amint,amint
benyújtott,be+nyújt
szülő,szülő
egyike,egyike
szereti,szeret
illető,illető
parlament,parlament
századi,századi
önkéntes,önkéntes
fogok,fog
vallás,vallás
hajlandó,hajlandó
tagállamok,tagállam
pápa,pápa
alapító,alapító
kinek,ki
megadni,meg+ad
Míg,míg
csoportba,csoport
ti,ti
valaha,valaha
mutatják,mutat
Hol,hol
fogadja,fogad
fia,fia
valóságos,valóságos
szokott,szok
kéri,kér
egymáshoz,egymás
tükrözik,tükrözik
törvényi,törvényi
akarják,akar
támogatására,támogatás
téged,te
munkáltató,munkáltató
felében,fél
tanári,tanári
területet,terület
megoldani,meg+old
hetente,hetent
számban,szám
könnyebb,könnyű
alap,alap
Legyen,lesz
Abban,az
számában,szám
erdélyi,erdélyi
elfogadta,el+fogad
látják,lát
belépés,belépés
modell,modell
hibás,hibás
amiben,ami
gondolkodás,gondolkodás
követi,követ
vezetők,vezető
percig,percig
létrehozása,létrehozás
drága,drága
helyzetét,helyzet
kezdő,kezdő
megbeszéléseket,megbeszélés
igyekszik,igyekszik
p.,p.
hatását,hatás
rögzített,rögzít
tényező,tényező
érvek,érv
rendelkezés,rendelkezés
javasolt,javasol
hozzám,hozzám
érzelmi,érzelmi
jelenség,jelenség
15.,15.
20.,20.
Vajon,vajon
vállalati,vállalati
tanárral,tanár
közhasznú,közhasznú
vizsgálatok,vizsgálat
előrehaladást,előrehaladás
követelmények,követelmény
amiket,ami
pontban,pont
esti,esti
hang,hang
káros,káros
pontjában,pont
1075,1075
értéket,érték
értek,ér
kik,kik
arányban,arány
szolgálati,szolgálati
szükségessé,szükséges
védelme,védelem
Bíróság,Bíróság
szombaton,szombat
témákat,téma
hírek,hír
IV.,1V.
Egyszer,egyszer
felhasználói,felhasználói
vehető,vehető
Vagyis,vagyis
lennének,lesz
diák,diák
kerülhet,kerül
leszek,lesz
szélesebb,széles
lakossági,lakossági
népi,népi
tökéletesen,tökéletes
tudtak,tud
órán,óra
hozzájuk,ők
forinttal,forint
média,média
E-mail,e-mail
járnak,jár
Kulturális,Kulturális
21,21
dokumentum,dokumentum
alkalmával,alkalom
növények,növény
Istennek,Isten
forgalom,forgalom
támogatásával,támogatás
nevezett,nevezett
kár,kár
kormányzat,kormányzat
levélben,levél
ülésen,ülés
eredményes,eredményes
lista,lista
órás,órás
19.,19.
idők,idő
1100,1100
felelősség,felelősség
törvényt,törvény
Elsősorban,elsősorban
technológiai,technológiai
megszokott,meg+szok
részében,rész
kora,kora
vesszük,vesz
példát,példa
kérdésben,kérdés
dokumentumok,dokumentum
Kálmán,Kálmán
moderátor,moderátor
jutnak,jut
tanulás,tanulás
Város,város
igények,igény
ülés,ülés
mindenkori,mindenkori
kezében,kéz
70,70
kutatók,kutató
d),d
szlovák,szlovák
kapcsolódik,kapcsolódik
rendőr,rendőr
egészében,egész
téli,téli
Emellett,emellett
épített,épít
történeti,történeti
berendezések,berendezés
jelentkezett,jelentkezik
pénteken,pént
bejelentkezve,bejelentkezve
államtitkár,államtitkár
eredetileg,eredeti
keresni,keres
fórumot,fórum
munkák,munka
érdekeit,érdek
szeme,szem
akarom,akar
szoba,szob
alapul,alapul
legtöbbször,inöb
rendszerváltás,rendszerváltás
érkezik,érkezik
fordított,fordít
Mire,mire
fogjuk,fog
tagjainak,tag
indított,indít
1999-ben,1999
idős,idős
korában,kor
lépés,lépés
helyesen,helyes
Műszaki,Műszaki
száraz,száraz
Központi,Központi
ünnepi,ünnepi
bonyolult,bonyolult
várt,vár
szakértők,szakértő
statisztikai,statisztikai
szempont,szempont
olvassa,olvat
környékén,környék
készítése,készítés
köze,köze
harminc,harminc
tehet,tehet
tartották,tart
növekedése,növekedés
22,22
végezni,végez
elismert,elismert
felesége,feleség
szerepelt,szerepel
északi,északi
későbbiekben,későbbi
kis-,kis-
kínai,kínai
Rádió,Rádió
nehogy,nehogy
hír,hír
legszebb,szép
eleve,eleve
anya,anya
választani,választ
tetszett,tetszik
mondták,mond
támogatott,támogat
orvosok,orvos
Fejlesztési,Fejlesztési
nézett,néz
gépek,gép
minimum,minimum
Éva,Éva
szavazni,szavaz
lányok,lány
sokféle,sokféle
1998-ban,1998
lehetőleg,lehetőleg
ritka,ritka
nézni,néz
vörös,vörös
helyzetbe,helyzet
kezét,kez
eszközökkel,eszközök
nemi,nemi
hírlevelünkre,hírlevelün
vasúti,vasúti
egyenesen,egyenes
ennyire,ennyi
rejtett,rejtett
olvasni,olvas
véleményük,vélemény
működése,működés
elbeszélgetéseket,elbeszélgetés
belföldi,belföldi
meghaladja,meg+halad
gyakori,gyakori
kínál,kínál
legutóbbi,legutóbbi
Múzeum,Múzeum
mm,mm
munkaügyi,munkaügyi
kézzel,kéz
mindezt,mindez
Küldj,küld
MÁV,MÁV
forró,forró
vonatkozásában,vonatkozás
életének,élet
kilenc,kilenc
tőke,tőke
demokrácia,demokrácia
tanulmány,tanulmány
foglalkozni,foglalkozik
lapot,lap
kapunk,kap
időnként,idő
működésének,működés
mutató,mutató
viccet,vicc
okok,ok
legkésőbb,neg
MDF,MDF
alapos,alapos
tőlük,tőle
nyújtani,nyújt
állást,állás
technika,technika
igénylő,igénylő
teljesítése,teljesítés
amiről,ami
magadat,magad
pedagógus,pedagógus
fogyasztói,fogyasztói
bemutató,bemutató
alábbiakban,alábbi
hétfőn,hétfő
hamis,hamis
maximális,maximális
tulajdonos,tulajdonos
ismereteket,ismeret
bácsi,bácsi
vizsgált,vizsgál
előadást,előadás
ismerik,ismer
Mégis,mégis
épülő,épülő
hatást,hatás
végtelen,végtelen
hagyja,hagy
betegségek,betegség
királyi,királyi
regisztrálva,regisztrálva
