word,lemma
alakul,alakul
Nos,nos
történelem,történelem
bekezdésében,bekezdés
célra,cél
vettek,vesz
akarnak,akar
Államok,Államok
V.,v.
hozni,hoz
roma,roma
talált,talál
aktuális,aktuális
híres,híres
kormányzat,kormányzat
fok,fok
belüli,belüli
Volt,van
kérjük,kér
területek,terület
hozza,hoz
eleget,elég
vették,vesz
szent,szent
várja,vár
innen,innen
Sőt,sőt
iskolák,iskola
rendszerben,rendszer
csütörtökön,csütörtök
irodalom,irodalom
állítja,állít
olimpiai,olimpiai
mindenféle,mindenféle
bal,bal
heti,heti
érzi,érez
valamelyik,valamelyik
kettős,kettős
számát,szám
amellyel,amely
rájuk,rá
miszerint,miszerint
lengyel,lengyel
kiderül,ki+derül
éjszaka,éjszaka
nevezte,nevez
felsőoktatási,felsőoktatási
túli,túli
onnan,onnan
lényeges,lényeges
céljából,cél
magyarság,magyarság
vendég,vendég
környezeti,környezeti
játszott,játszik
tudták,tud
kezd,kezd
tartózkodás,tartózkodás
története,történet
északi,északi
Vannak,van
Molnár,Molnár
Gazdasági,Gazdasági
fontosnak,fontos
Három,három
ok,ok
számukra,számára
rendőrök,rendőr
Ezután,ezután
képek,kép
méltó,méltó
véleményét,vélemény
hiba,hi
biztosító,biztosító
szovjet,szovjet
elhunyt,el+huny
ezáltal,ezáltal
esetekben,eset
gondoltam,gondol
használják,használ
értéke,érték
írásban,írás
valahol,valahol
M.,m.
ügyében,ügy
Képviselőtársaim,képviselőtárs
dolgozók,dolgozó
írni,ír
alsó,alsó
elfogadta,el+fogad
abba,az
zenei,zenei
Riporter,Riporter
valamely,valamely
eszembe,ész
emiatt,emiatt
egyértelmű,egyértelmű
erdélyi,erdélyi
ajánlott,ajánl
naponta,napont
igény,igény
benyújtott,be+nyújt
igazság,igazság
Internet,Internet
Szavazás,szavazás
választott,választott
hírek,hír
világot,világ
véletlenül,véletlenül
cm,cm
üzenet,üzene
mond,mond
hiánya,hiány
autó,autó
önmagában,önmaga
iskolában,iskol
világos,világos
szóval,szóval
adtak,ad
gép,gép
holnap,holnap
nyilvánosságra,nyilvánosság
máris,máris
előtte,előtte
látogató,látogató
címe,cím
rendezett,rendezett
egymástól,egymás
jelentése,jelentés
Eddig,eddig
alacsonyabb,alacsony
úgyhogy,úgyhogy
elől,elől
ezúttal,ezúttal
kapcsolatba,kapcsolat
tették,tesz
ifjúsági,ifjúsági
tag,tag
cím,cím
Önkormányzat,Önkormányzat
mentén,mentén
egyfajta,egyfajta
lehessen,lesz
hozzászólást,hozzászólás
területeken,terület
No,no
információt,információ
védett,véd
magad,magad
helyszínen,helyszín
vállalkozás,vállalkozás
függően,függő
tekintetben,tekintet
Árpád,Árpád
eredetileg,eredeti
melyben,mely
engedély,engedély
kívüli,kívüli
hideg,hideg
tanfolyam,tanfolyam
sajtó,sajtó
Központ,Központ
Antal,Antal
támogatása,támogatás
szervek,szerv
péntek,pént
felesége,feleség
hoz,hoz
Viszont,viszont
válság,válság
állapotban,állapot
Duna,Duna
hallgató,hallgató
tettek,tesz
Rádió,Rádió
ismeri,ismer
sorozat,sorozat
Éppen,éppen
igazgató,igazgató
Úgyhogy,úgyhogy
témát,téma
régen,régen
számunkra,számára
lehető,lehető
családok,család
szokásos,szokásos
találtak,talál
érkező,érkező
tartoznak,tartozik
segíti,segít
levelet,levél
vizet,víz
eszköz,esz
értékű,értékű
események,esemény
indított,indít
kommunikációs,kommunikációs
klasszikus,klasszikus
hatályba,hatály
közönség,közönség
vesznek,vesz
jogot,jog
találni,talál
köztársasági,köztársasági
Annak,az
szombat,szom
szavazattal,szavazat
regisztráció,regisztráció
Bíróság,Bíróság
gyenge,gyenge
határozott,határoz
megadott,meg+ad
euró,euró
minőségi,minőségi
felnőtt,felnőtt
rendező,rendező
használja,használ
akarok,akar
piacon,piac
eredmények,eredmény
spanyol,spanyol
tekinthető,tekinthető
emelkedett,emelkedik
személyesen,személyes
halál,halál
mértékű,mértékű
megelőző,megelőző
gond,gond
tényleges,tényleges
fajta,fajta
közgyűlés,közgyűlés
kor,kor
akarta,akar
valahogy,valahogy
fontosabb,fontos
fejlődés,fejlődés
fordul,fordul
helyét,hely
Azonban,azonban
Később,később
lakás,lakás
voltunk,van
forradalom,forradalom
szóvivője,szóvivő
összege,összeg
üres,üres
fejlesztése,fejlesztés
km,km
körű,körű
mindegy,mindegy
ellentétben,ellentét
pályázatot,pályázat
költségek,költség
friss,friss
változások,változás
meghalt,meg+hal
összefüggő,összefüggő
veszik,vesz
tanács,tanács
Színház,Színház
jogszabályok,jogszabály
felel,felel
B.,b.
alkalmazása,alkalmazás
törvények,törvény
elfogadja,el+fogad
csatlakozás,csatlakozás
végleges,végleges
melyeket,mely
kilenc,kilenc
változott,változik
lényege,lényeg
kiadott,kiadott
néz,néz
királyi,királyi
szövetség,szövetség
országokban,ország
elhangzott,el+hangzik
Fontos,fontos
többé,többé
hajlandó,hajlandó
átmeneti,átmeneti
magára,maga
fent,fent
sötét,sötét
nyelvet,nyelv
zene,zene
Múzeum,Múzeum
rendelkezésére,rendelkezés
felül,felül
szolgáltató,szolgáltató
kiállítás,kiállítás
&amp;,&amp;
pontot,pont
lényegesen,lényeges
szempontok,szempont
állatok,állat
eredményt,eredmény
vidéki,vidéki
növekedés,növekedés
Általában,általában
magyarul,magyar
hamar,hamar
lennie,lesz
legjobban,jól
kérdésben,kérdés
jelentkezett,jelentkezik
tevékenységét,tevékenység
feladatot,feladat
szeretet,szeretet
századi,századi
építési,építési
bíró,bíró
utal,utal
tárgyalások,tárgyalás
akarják,akar
osztály,osztály
semmiféle,semmiféle
Kis,kis
állandóan,állandó
tűnt,tűnt
betegség,betegség
kör,kör
okozta,okoz
rend,rend
nyugodtan,nyugodt
kivételével,kivétel
Ezeket,ez
ellenőrzés,ellenőrzés
hátrányos,hátrányos
fogunk,fog
töltött,tölt
alapon,alap
országot,ország
Ágnes,Ágnes
Kálmán,Kálmán
Ráadásul,ráadás
működött,működik
biztosítása,biztosítás
ritkán,ritkán
napra,nap
http:,http
eléggé,eléggé
adatai,adat
amúgy,amúgy
alkotmányos,alkotmányos
felelősséget,felelősség
érinti,érint
módszer,módszer
tudod,tudod
ránk,rá
vállalatok,vállalat
vallási,vallási
sohasem,sohasem
gondolja,gondol
urat,urat
mértéke,mérték
tudtak,tud
szolgáltatást,szolgáltatás
környékén,környék
látogatták,lát
kialakítása,kialakítás
válogatott,válogat
szánt,szánt
erő,erő
művészeti,művészeti
örök,örök
indokolt,indokol
lényegében,lényeg
helyzete,helyzet
természet,természet
kora,kora
képeket,kép
titkos,titkos
hiányában,hiány
halála,halál
segít,segít
intézkedéseket,intézkedés
ideiglenes,ideiglenes
magába,maga
hatósági,hatósági
mindennapi,mindennapi
szerb,szerb
fekvő,fekvő
hőst,hős
valós,valós
kerülő,kerülő
számítógépes,számítógépes
jelentett,jelent
választás,választás
hír,hír
délelőtt,délelőtt
kellő,kellő
szigorú,szigorú
lettek,lesz
várják,vár
mindenkit,mindenki
származik,származik
változik,változik
ég,ég
szomszédos,szomszédos
szem,szem
Ők,ők
ár,ár
mondták,mond
ellenében,ellenében
hiányzik,hiányzik
dolgoznak,dolgozik
anyagot,anyag
levél,levél
akartam,akar
jelölt,jelölt
színes,színes
távon,táv
szolgál,szolgál
adat,adat
nagyjából,nagy
helyén,hely
jönnek,jön
Közben,közben
szakértők,szakértő
kijelentette,kijelent
érkezik,érkezik
&copy;,&copy
kaptam,kap
hónapban,hónap
anélkül,anélkül
feletti,feletti
munkája,munka
tudsz,tudsz
vasúti,vasúti
támogatások,támogatás
keletkezett,keletkezett
kiemelkedő,kiemelkedő
Windows,Windows
szolgálja,szolgál
beruházás,beruházás
átfogó,átfogó
forgalom,forgalom
látjuk,lát
beleértve,beleértve
japán,japán
könyvet,könyv
távú,távú
forrás,forrás
joggal,jog
időn,idő
vitát,vita
kérdéseket,kérdés
lásd,lásd
hangsúlyt,hangsúly
fekszik,fekszik
ismeretek,ismeret
képzési,képzési
Társaság,Társaság
stratégiai,stratégiai
tanuló,tanuló
mindez,mindez
kérdezte,kérdez
szavazzanak,szavaz
hétfő,hétfő
esti,esti
kutya,kutya
helyzetbe,helyzet
véletlen,véletlen
korában,kor
nyáron,nyár
csütörtök,csütörtök
korszerű,korszerű
amiben,ami
digitális,digitális
bennem,én
alapja,alap
gyönyörű,gyönyörű
erők,erő
mély,mély
itthon,itthon
tökéletes,tökéletes
gombra,gomb
összefüggésben,összefüggés
baleset,baleset
szakember,szakember
módosított,módosít
politikusok,politikus
bekezdésben,bekezdés
szerepét,szerep
kérni,kér
korai,korai
magával,maga
folyamatban,folyamat
mű,mű
szakértői,szakértői
mára,mára
egyike,egyike
védelmi,védelmi
játékos,játékos
demokrácia,demokrácia
piros,piros
ülésen,ülés
felől,felől
betegek,beteg
határozatot,határozat
számot,szám
véli,vél
oldalról,oldal
megállapított,meg+állapít
boldog,boldog
felében,fél
utcán,utca
éri,ér
kormánynak,kormány
pontjában,pont
cikke,cikk
kék,kék
kattintva,kattintva
talál,talál
tartották,tart
kutatási,kutatási
Amerikai,Amerikai
nevezett,nevezett
résztvevők,résztvevő
méretű,méretű
projekt,proj
megjelenik,megjelenik
irányelv,irányelv
elméleti,elméleti
szerda,szerda
református,református
tudomány,tudomány
Tegnap,tegnap
furcsa,furcsa
bármikor,bármikor
játszik,játszik
Azok,az
amiről,ami
jót,jó
kellemes,kellemes
fejét,feje
áron,ár
fogjuk,fog
feltétele,feltétel
napos,napos
magunkat,maga
jogokat,jog
hivatalosan,hivatalos
faj,faj
abszolút,abszolút
adják,ad
Központi,Központi
kár,kár
megfelel,meg+felel
esemény,esemény
tájékoztatást,tájékoztatás
többiek,többi
települések,település
egység,egység
Anna,Anna
tesznek,tesz
külföldön,külföld
hallottam,hall
TV,TV
interneten,internet
értékek,érték
fokozatosan,fokozatos
hőmérséklet,hőmérséklet
keres,keres
törvényi,törvényi
Mindig,mindig
szabadság,szabadság
bírósági,bírósági
kedd,kedd
fény,fény
felvételi,felvételi
Amit,ami
hatályos,hatályos
előadás,előadás
automatikusan,automatikus
lát,lát
cseh,cseh
éreztem,érez
MÁV,MÁV
hadsereg,hadsereg
könyvtár,Könyvtár
Petőfi,Petőfi
lényeg,lényeg
kinek,ki
hatással,hatás
eredményeként,eredmény
jelentés,jelentés
témában,téma
alapuló,alapuló
rendes,rendes
tartozott,tartozik
amelyre,amely
jelezte,jelez
legutóbbi,legutóbbi
értelme,értelem
árak,ár
elért,el+ér
dollár,dollár
rendőr,rendőr
óráig,óra
írtam,írt
Főv.Kgy.h,Főv.
sosem,sosem
kötet,kötet
célszerű,célszerű
Emellett,emellett
partner,partner
for,for
jelentkező,jelentkező
kormánypárti,kormánypárti
bekezdésének,bekezdés
mód,mód
bejelentette,be+jelent
órát,óra
régió,régió
csapatok,csapat
szabályokat,szabály
jelentkezik,jelentkezik
bank,bank
adták,adt
egyenlő,egyenlő
lehetőségeket,lehetőség
o.,o.
irányba,irány
Vagyis,vagyis
kéri,kér
lépés,lépés
A.,a.
Lásd,lásd
ugyanaz,ugyanaz
pápa,pápa
hozzászólás,hozzászólás
kutatás,kutatás
tudás,tudás
elkészült,el+készül
ugyanolyan,ugyanolyan
járnak,jár
Jenő,Jenő
vezetők,vezető
egészében,egész
jöttek,jöt
pontban,pont
módosítása,módosítás
téli,téli
pedagógiai,pedagógiai
módja,mód
fogadja,fogad
lista,lista
vállalt,vállal
tartottak,tart
átlagosan,átlagos
követi,követ
létrehozott,létrehozik
területet,terület
szóba,szó
Hol,hol
minőségű,minőségű
Farkas,Farkas
John,John
intézményi,intézményi
felek,fél
igényel,igényel
hit,hit
megtalálható,megtalálható
legkisebb,nagy
támogatott,támogat
mennyiségű,mennyiségű
test,tesz
határidő,határidő
J.,J.
kerülhet,kerül
listája,lista
szerv,szerv
Microsoft,Microsoft
kapni,kap
na,na
példát,példa
különben,különben
hamis,hamis
egyesület,egyesület
névtelen,névtelen
lélek,lélek
megoldani,meg+old
kijelölt,kijelöl
hálózat,hálózat
nyilvánvalóan,nyilvánvaló
késő,késő
vélemények,vélemény
szemmel,szem
mellyel,mellyel
szenvedett,szenved
életre,élet
címen,cím
pályázatok,pályázat
alelnöke,alelnök
kommunista,kommunista
fős,fős
mindenütt,mindenütt
szét,szét
NATO,NATO
Kiadó,Kiadó
vettem,vesz
normális,normális
Dávid,Dávid
Megadom,meg+ad
értékes,értékes
szerinte,szerinte
Mindez,mindez
látják,lát
kik,kik
nyílik,nyílik
drága,drága
Tudományos,Tudományos
rendezvény,rendezvény
alaposan,alapos
elsődleges,elsődleges
Föld,föld
hivatkozva,hivatkozva
javasolt,javasol
ennyire,ennyi
harminc,harminc
kedvenc,kedvenc
fa,fa
írásbeli,írásbeli
minimális,minimális
induló,induló
értek,ér
testi,testi
fogok,fog
pusztán,puszta
vállalkozó,vállalkozó
internet,internet
időnként,idő
ajánlás,ajánlás
plusz,plusz
helyzetét,helyzet
közelebb,közel
térség,térség
igazából,igazából
vörös,vörös
érdekel,érdekel
igyekszik,igyekszik
tevékenysége,tevékenység
tartjuk,tart
tetején,tete
központ,központ
lehetetlen,lehetetlen
fideszes,fideszes
szokott,szok
szerepelnek,szerepel
kötelezettség,kötelezettség
idős,idős
épül,épül
Jól,jól
hozzánk,ők
rendszerváltás,rendszerváltás
szexuális,szexuális
AZ,az
hadd,hadd
gondot,gond
változtatni,változtat
Pest,Pest
párhuzamosan,párhuzamos
soraiban,sor
Szlovákia,Szlovákia
tartós,tartós
tanácsi,tanácsi
állat,állat
tulajdonosa,tulajdonos
mutatják,mutat
elkövetett,elkövet
Parlament,Parlament
fővárosban,főváros
Németország,Németország
százalékot,százalék
következett,következik
idők,idő
szerzői,szerzői
Kulturális,Kulturális
állapot,állap
Abban,az
gyakorlatban,gyakorlat
változó,változó
energia,energia
létező,létező
amiket,ami
ISBN,ISBN
levegő,levegő
növekvő,növekvő
szakma,szakma
ellátás,ellátás
közszolgálati,közszolgálati
eleve,eleve
szoros,szoros
jogát,jog
távol,távol
Mindenki,mindenki
bácsi,bácsi
szoftver,szoftver
noha,noha
Róbert,Róber
feltételeket,feltétel
alap,alap
településen,település
nézni,néz
emberiség,emberiség
elnöki,elnöki
készíteni,készít
adatait,adat
lépéseket,lépés
részében,rész
állást,állás
emellett,emellett
Szövetsége,Szövetség
kezében,kéz
lennének,lesz
földi,földi
nyilatkozott,nyilatkozik
villamos,villamos
finom,finom
helyébe,hely
szavak,szó
foglalkozni,foglalkozik
köszönöm,köszön
valószínű,valószínű
jelentősége,jelentőség
szerelem,szerelem
évf.,évf.
állítólag,állítólag
eredményeket,eredmény
célok,cél
Remélem,remél
végzi,végez
Míg,míg
en,en
mégpedig,mégped
érdekeit,érdek
illető,illető
beszélünk,beszél
remélem,remél
Saját,saja
tele,tele
ülés,ülés
hallgatói,hallgató
amilyen,amilyen
mar,mar
eredetű,eredetű
katonák,katona
állította,állít
forintra,forint
modell,modell
férfit,férfi
ezekben,ez
közülük,közül
jelszót,jelszó
álláspontját,álláspont
Endre,Endre
folyamatok,folyamat
fizetési,fizetési
tulajdonos,tulajdonos
hazánkban,haz
egyidejűleg,egyidejű
Online,Online
szolgálati,szolgálati
szabott,szab
sorban,sor
El,el
arányban,arány
önkéntes,önkéntes
szűk,szűk
válaszolt,válaszol
nyerte,nyer
szlovákiai,szlovákiai
Gyurcsány,Gyurcsány
amik,ami
Bp.,Bp.
egyúttal,egyúttal
röviden,röviden
hátsó,hátsó
akarom,akar
Ugyanis,ugyanis
küldött,küld
filmet,film
MIÉP,MIÉP
tanulmányi,tanulmányi
Sokan,sokan
számban,szám
vitában,vita
média,média
olykor,olykor
várt,vár
orvosok,orvos
szolgálat,szolgálat
kerület,kerület
ti,ti
folytatni,folytat
Medgyessy,Medgyessy
tisztában,tiszta
népi,népi
felhasználása,felhasználás
módszerek,módszer
szeretem,szeret
fejlett,fejlett
népszerű,népszerű
támogatni,támogat
megállapodást,megállapodás
engedélyt,engedély
többség,többség
kutatók,kutató
elektromos,elektromos
képviselőtársaim,képviselőtárs
vonatkozásában,vonatkozás
csodálatos,csodálatos
rádió,rádió
munkatársa,munkatárs
ellene,ellen
kormányt,kormány
Ildikó,Ildikó
megváltozott,meg+változik
tegnapi,tegnapi
vizsgálatok,vizsgálat
órás,órás
ötödik,ötödik
embereknek,ember
fejlesztés,fejlesztés
elsőként,elsőként
Különösen,különösen
amiért,amiért
Akadémia,Akadémia
kénytelen,kénytelen
felsorolt,felsorolt
általuk,által
apja,apa
tudtuk,tud
megbízható,megbízható
mutatott,mutat
könnyebb,könnyű
állampolgárok,állampolgár
védelme,védelem
ősi,ősi
magunk,maga
T.,t.
helyezett,helyez
köze,köze
valaha,valaha
Ifjúsági,Ifjúsági
földön,föld
dokumentum,dokumentum
Juhász,Juhász
számában,szám
felelősség,felelősség
lakossági,lakossági
híd,híd
tanárok,tanár
hagyta,hagy
Addbot,Addb
püspök,püspök
örömmel,öröm
Demokrata,Demokrata
sárga,sárga
véleményt,vélemény
részletesen,részletes
segítő,segítő
zajlik,zajlik
szín,szín
ügyvezető,ügyvezető
szövetségi,szövetségi
Bálint,Bálint
épített,épít
emlékszem,emlékszik
külügyminiszter,külügyminiszter
találta,talál
vezetése,vezetés
munkaügyi,munkaügyi
ritka,ritka
vizsgálata,vizsgálat
tudomásul,tudomás
számtalan,számtalan
ingatlan,ingatlan
Széchenyi,Széchenyi
feltételeit,feltétel
valakinek,valaki
számának,szám
Ilyenkor,ilyenkor
kórház,kórház
kerüljön,kerül
kialakított,kialakít
tartalma,tartalem
leszek,lesz
fegyveres,fegyveres
Zsuzsa,Zsuzsa
oldalra,oldal
maximum,maximum
Polgári,Polgári
valóság,valóság
régóta,régóta
határozati,határozati
támogatására,támogatás
kezelni,kezel
azonnali,azonnali
őszi,őszi
gondolat,gondolat
olyanok,olyan
múlik,múlik
globális,globális
érdemi,érdemi
izraeli,izraeli
levélben,levél
alapító,alapító
biztosítási,biztosítási
foglaltak,foglalt
környezetben,környezet
elfogadni,el+fogad
forgalmi,forgalmi
ünnepi,ünnepi
on,on
egymásra,egymás
hozzájuk,ők
Önök,önök
közlekedés,közlekedés
mekkora,mekkora
cikkek,cikk
hang,hang
állítani,állít
tanult,tanult
szembe,szembe
fordított,fordít
Szabad,szabad
számítani,számít
Közösség,Közösség
munkatársai,munkatárs
K.,k.
fejezet,fejezet
halt,hal
szeme,szem
támogatta,támogat
Németországban,Németország
liberális,liberális
rendelkezés,rendelkezés
biztonságos,biztonságos
helyére,hely
utcában,utca
élők,élő
szereti,szeret
területe,terület
tőlük,tőle
hozzátette,hozzátesz
mindezt,mindez
Vajon,vajon
egyebek,egyéb
változata,változat
forma,forma
kezét,kez
témák,téma
Államokban,Államok
számítógép,számítógép
L.,..
mindjárt,mindjárt
soron,sor
órától,óra
színház,színház
azokkal,az
keresni,keres
nappali,nappali
Ugyancsak,ugyancsak
éjjel,éjjel
Egyes,egyes
melléklet,melléklet
módosításáról,módosítás
nyilatkozta,nyilatkozik
vezetés,vezetés
vizsgálatot,vizsgálat
kis-,kis-
bonyolult,bonyolult
létrejött,létrejött
alkalmával,alkalom
havonta,havont
ötven,ötven
szólva,szólva
halálos,halálos
parlamentben,parlament
helyettes,helyettes
végző,végző
pedagógusok,pedagógus
jelenség,jelenség
készülék,készülék
azokra,az
szóban,szó
kezdeni,kezd
fogom,fog
játékok,játék
Mátyás,Mátyás
